,buy,hold,sell,symbol,timestamp
296,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
297,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
298,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
299,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
300,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
301,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
302,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
303,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
304,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
305,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
306,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
307,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
308,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
309,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
310,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
311,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
312,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
313,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
314,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
315,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
316,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
317,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
318,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
319,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
320,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
321,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
322,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
323,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
324,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
325,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
326,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
327,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
328,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
329,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
330,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
331,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
332,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
333,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
334,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
335,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
336,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
337,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
338,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
339,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
340,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
341,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
342,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
343,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
344,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
345,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
346,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
347,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
348,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
349,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
350,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
351,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
352,101,0,-99,USDC_XLM,2023-12-30 15:48:10.255531
353,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
354,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
355,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
356,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
357,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
358,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
359,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
360,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
361,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
362,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
363,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
364,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
365,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
366,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
367,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
368,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
369,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
370,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
371,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
372,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
373,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
374,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
375,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
376,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
